#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	134.695	1732.978	-47.354	0.011	0.002	0.016	1.011	-53.329
1993	128.217	1738.164	-47.354	-0.005	-0.017	0.001	1.013	-53.180
1994	117.286	1743.253	-47.310	-0.006	0.015	0.008	1.013	-52.579
1995	105.339	1747.116	-47.279	0.014	0.030	0.011	1.010	-53.346
1996	92.326	1751.036	-47.287	0.001	-0.001	-0.001	1.011	-53.239
1997	78.464	1757.305	-47.247	-0.001	-0.003	0.000	1.020	-52.437
1998	65.747	1765.136	-47.200	-0.000	-0.001	0.004	1.029	-52.945
1999	54.837	1770.964	-47.203	-0.000	-0.000	0.006	1.027	-53.281
2000	45.674	1772.815	-47.204	0.000	0.002	0.008	1.021	-53.105
2001	37.998	1773.045	-47.197	0.001	0.000	0.005	1.021	-53.212
2002	31.619	1774.636	-47.202	-0.001	-0.002	0.005	1.024	-53.237
2003	26.344	1776.557	-47.192	-0.000	0.001	0.008	1.019	-52.977
2004	21.978	1776.469	-47.192	0.001	0.005	0.010	1.010	-53.463
2005	18.370	1775.344	-47.209	0.001	0.004	0.006	1.008	-53.363
2006	15.368	1776.426	-47.211	0.001	0.003	0.002	1.016	-53.144
2007	12.872	1781.298	-47.196	0.001	0.001	-0.000	1.027	-52.891
2008	10.789	1788.284	-47.190	0.000	-0.000	-0.001	1.033	-53.170
2009	9.035	1794.946	-47.241	-0.000	-0.001	-0.001	1.036	-53.876
2010	7.551	1800.320	-47.310	-0.001	-0.001	-0.001	1.039	-53.657
2011	6.297	1804.630	-47.346	-0.000	0.003	-0.000	1.043	-53.469
2012	5.244	1809.231	-47.358	0.002	0.003	-0.001	1.052	-53.287
2013	4.366	1815.968	-47.364	-0.000	-0.003	-0.003	1.063	-53.274
2014	3.635	1824.273	-47.360	-0.001	-0.002	-0.002	1.070	-53.070
