#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	135.131	1733.456	-47.357	0.004	0.003	0.017	1.004	-53.407
1993	128.348	1737.293	-47.357	-0.001	-0.002	0.007	1.015	-53.152
1994	117.204	1742.994	-47.310	-0.000	0.009	0.010	1.022	-52.526
1995	105.415	1747.992	-47.279	0.006	0.015	0.010	1.013	-53.339
1996	92.477	1751.473	-47.287	0.001	0.000	0.001	1.006	-53.273
1997	78.460	1756.552	-47.246	-0.000	-0.001	0.001	1.021	-52.437
1998	65.645	1764.741	-47.198	-0.000	-0.001	0.003	1.040	-52.895
1999	54.748	1771.618	-47.202	-0.000	-0.000	0.004	1.029	-53.283
2000	45.645	1773.103	-47.205	0.000	0.001	0.006	1.009	-53.169
2001	38.021	1772.463	-47.200	0.000	0.001	0.004	1.015	-53.239
2002	31.652	1774.326	-47.203	0.000	0.000	0.005	1.030	-53.192
2003	26.371	1776.938	-47.193	0.000	0.001	0.006	1.023	-52.956
2004	22.009	1776.819	-47.190	0.001	0.002	0.006	1.005	-53.456
2005	18.410	1775.208	-47.207	0.001	0.002	0.004	1.001	-53.405
2006	15.405	1776.118	-47.211	0.001	0.002	0.002	1.018	-53.153
2007	12.889	1781.400	-47.197	0.000	0.001	0.000	1.037	-52.865
2008	10.784	1788.410	-47.191	0.000	0.001	-0.001	1.040	-53.165
2009	9.017	1794.669	-47.242	0.000	0.000	-0.001	1.040	-53.869
2010	7.534	1800.290	-47.311	0.000	0.000	-0.001	1.040	-53.642
2011	6.286	1805.051	-47.344	0.000	0.001	-0.001	1.040	-53.426
2012	5.238	1809.346	-47.354	0.000	0.000	-0.002	1.046	-53.306
2013	4.361	1815.683	-47.363	-0.000	-0.002	-0.002	1.065	-53.332
2014	3.628	1824.249	-47.367	-0.001	-0.001	-0.001	1.078	-53.110
