#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	            fst_opt	fch4_opt	ed13C_opt(perm)
1992	130.600	1733.787	-47.359	0.007	-0.013	0.011	1.009	-53.357
1993	125.318	1740.332	-47.359	-0.008	-0.032	0.006	1.011	-53.122
1994	114.979	1745.585	-47.310	-0.012	-0.013	0.015	1.013	-52.571
1995	103.084	1747.893	-47.279	0.002	0.045	0.031	1.014	-53.408
1996	89.904	1749.112	-47.288	0.005	0.006	0.003	1.014	-53.273
1997	76.281	1753.919	-47.246	-0.001	-0.001	-0.002	1.017	-52.411
1998	64.157	1762.851	-47.196	-0.000	0.002	-0.001	1.019	-52.894
1999	53.803	1770.872	-47.198	0.001	-0.004	0.001	1.012	-53.284
2000	45.075	1774.421	-47.204	-0.004	-0.003	0.006	1.005	-53.199
2001	37.640	1774.274	-47.203	0.001	0.002	0.009	1.006	-53.295
2002	31.364	1774.020	-47.206	0.000	-0.002	0.002	1.014	-53.255
2003	26.157	1774.732	-47.192	-0.002	-0.000	0.011	1.016	-52.955
2004	21.827	1774.204	-47.189	0.002	0.004	0.028	1.016	-53.447
2005	18.230	1773.567	-47.207	0.001	0.002	0.020	1.020	-53.325
2006	15.236	1776.047	-47.211	0.001	0.000	0.015	1.030	-53.092
2007	12.743	1781.590	-47.196	-0.000	0.003	0.012	1.033	-52.890
2008	10.664	1787.094	-47.192	0.002	0.012	0.009	1.027	-53.246
2009	8.929	1791.692	-47.242	0.005	0.002	0.002	1.024	-53.915
2010	7.485	1797.873	-47.310	-0.003	-0.021	-0.004	1.033	-53.600
2011	6.264	1804.440	-47.344	-0.009	0.013	0.004	1.042	-53.437
2012	5.220	1808.102	-47.355	0.014	0.028	0.008	1.037	-53.359
2013	4.366	1813.766	-47.364	0.004	-0.010	-0.014	1.022	-53.403
2014	3.680	1823.877	-47.364	-0.009	-0.013	-0.013	1.012	-53.137
