#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	            fst_opt	fch4_opt	ed13C_opt(perm)
1992	130.680	1733.599	-47.356	0.002	-0.001	0.003	1.005	-53.356
1993	125.309	1740.251	-47.360	-0.001	-0.007	0.002	1.013	-53.188
1994	114.861	1746.035	-47.314	-0.003	-0.002	0.004	1.024	-52.518
1995	103.079	1747.995	-47.278	0.001	0.010	0.007	1.028	-53.349
1996	89.972	1748.652	-47.285	0.001	0.001	0.001	1.021	-53.251
1997	76.264	1754.037	-47.243	-0.000	-0.000	-0.000	1.012	-52.409
1998	64.136	1763.454	-47.197	-0.000	0.000	-0.000	1.007	-52.971
1999	53.823	1770.839	-47.201	0.000	-0.000	0.000	1.002	-53.334
2000	45.083	1773.779	-47.205	-0.000	-0.000	0.001	0.999	-53.159
2001	37.642	1773.813	-47.200	0.000	0.000	0.001	1.002	-53.287
2002	31.362	1773.970	-47.205	0.000	-0.000	-0.000	1.008	-53.300
2003	26.150	1774.906	-47.194	-0.000	-0.000	0.001	1.011	-52.967
2004	21.823	1774.632	-47.190	0.000	0.000	0.003	1.012	-53.440
2005	18.229	1774.200	-47.206	0.000	0.000	0.003	1.018	-53.305
2006	15.236	1776.393	-47.209	0.000	0.000	0.002	1.026	-53.121
2007	12.743	1781.175	-47.196	0.000	0.001	0.002	1.029	-52.924
2008	10.666	1786.220	-47.191	0.000	0.002	0.001	1.025	-53.239
2009	8.933	1791.247	-47.242	0.001	-0.000	0.000	1.024	-53.908
2010	7.487	1798.177	-47.310	-0.001	-0.003	-0.001	1.033	-53.595
2011	6.263	1804.941	-47.347	-0.001	0.002	0.001	1.041	-53.472
2012	5.220	1808.325	-47.359	0.002	0.004	0.001	1.033	-53.370
2013	4.367	1813.717	-47.363	0.001	-0.001	-0.002	1.016	-53.352
2014	3.680	1823.712	-47.357	-0.001	-0.002	-0.002	1.005	-53.096
