#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	134.455	1735.281	-47.351	0.011	-0.001	0.006	0.984	-53.394
1993	128.284	1736.432	-47.340	-0.005	-0.021	-0.003	0.992	-53.154
1994	117.384	1741.832	-47.308	-0.007	0.013	0.006	1.033	-52.777
1995	105.285	1748.757	-47.286	0.013	0.022	0.010	1.032	-53.132
1996	92.241	1750.769	-47.270	0.000	-0.002	-0.001	0.975	-53.145
1997	78.486	1754.475	-47.234	-0.001	-0.001	0.000	1.010	-52.739
1998	65.806	1764.889	-47.212	0.000	-0.001	0.002	1.048	-52.930
1999	54.852	1772.127	-47.210	-0.001	-0.001	0.002	1.024	-53.183
2000	45.665	1772.806	-47.206	-0.000	0.002	0.004	1.013	-53.185
2001	37.987	1771.132	-47.197	0.001	0.000	0.003	1.004	-53.204
2002	31.616	1772.606	-47.195	-0.001	-0.002	0.001	1.026	-53.163
2003	26.347	1776.859	-47.195	-0.000	0.001	0.004	1.030	-53.091
2004	21.967	1776.989	-47.195	0.001	0.003	0.006	1.008	-53.342
2005	18.346	1773.720	-47.198	0.001	0.002	0.003	0.997	-53.343
2006	15.352	1774.862	-47.202	0.001	0.001	0.001	1.022	-53.164
2007	12.869	1780.952	-47.201	0.000	0.001	-0.000	1.023	-53.061
2008	10.793	1786.848	-47.206	0.000	-0.000	-0.001	1.018	-53.288
2009	9.046	1793.195	-47.247	-0.000	-0.001	-0.001	1.036	-53.657
2010	7.562	1798.578	-47.299	-0.001	-0.002	-0.000	1.033	-53.605
2011	6.301	1803.191	-47.334	-0.001	0.002	0.001	1.056	-53.439
2012	5.240	1808.103	-47.349	0.002	0.003	0.000	1.052	-53.305
2013	4.362	1813.434	-47.352	0.000	-0.002	-0.002	1.049	-53.255
2014	3.638	1822.444	-47.349	-0.001	-0.002	-0.002	1.068	-53.092
