#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	134.501	1735.186	-47.353	0.011	-0.007	0.003	0.987	-53.425
1993	128.250	1736.419	-47.346	-0.007	-0.023	-0.004	1.003	-53.172
1994	117.337	1742.336	-47.316	-0.007	0.021	0.009	1.023	-52.785
1995	105.315	1748.404	-47.287	0.018	0.029	0.013	1.013	-53.106
1996	92.251	1750.366	-47.267	0.000	-0.003	-0.002	0.992	-53.097
1997	78.459	1754.811	-47.231	-0.002	-0.002	-0.000	1.011	-52.710
1998	65.814	1764.542	-47.204	0.001	0.000	0.003	1.038	-52.925
1999	54.866	1771.839	-47.204	-0.000	-0.001	0.003	1.031	-53.183
2000	45.665	1772.971	-47.202	-0.000	0.001	0.004	1.012	-53.198
2001	37.976	1771.228	-47.196	0.001	0.000	0.003	1.007	-53.242
2002	31.607	1772.631	-47.198	-0.000	-0.000	0.002	1.021	-53.199
2003	26.359	1776.791	-47.200	0.000	0.002	0.004	1.027	-53.105
2004	21.974	1776.919	-47.200	0.001	0.002	0.005	1.015	-53.336
2005	18.332	1773.839	-47.203	0.000	0.001	0.003	1.006	-53.320
2006	15.343	1774.883	-47.203	0.000	0.001	0.002	1.012	-53.147
2007	12.878	1780.758	-47.198	0.000	0.001	0.000	1.018	-53.041
2008	10.805	1787.050	-47.203	0.000	-0.000	-0.001	1.023	-53.269
2009	9.052	1793.093	-47.242	-0.000	-0.002	-0.001	1.033	-53.653
2010	7.561	1798.446	-47.296	-0.001	-0.002	0.000	1.043	-53.616
2011	6.298	1803.313	-47.335	-0.000	0.003	0.001	1.052	-53.462
2012	5.238	1808.006	-47.351	0.002	0.003	0.000	1.053	-53.323
2013	4.360	1813.802	-47.356	0.000	-0.002	-0.002	1.052	-53.256
2014	3.639	1822.293	-47.351	-0.001	-0.002	-0.002	1.054	-53.087
